Price,Address,City,Zipcode,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,MLS ID,Listing Agent,Status,Listing URL
"$992,809","3668 Main St, Sacramento, IL 99458",Sacramento,99458,IL,1 bds,2 ba,2551 sqft,2042 sqft,1951,25,Condo,Z768516,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/88082349_zpid/
"$633,814","856 Main St, San Francisco, TX 63394",San Francisco,63394,TX,5 bds,1 ba,1999 sqft,4541 sqft,1991,36,Single Family,Z277959,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/20932156_zpid/
"$1,174,412","4165 Pine Rd, Los Angeles, CA 54265",Los Angeles,54265,CA,2 bds,4 ba,2364 sqft,4964 sqft,1971,106,Apartment,Z462583,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/91147878_zpid/
"$977,721","1761 Pine Rd, Fresno, FL 47215",Fresno,47215,FL,4 bds,4 ba,2991 sqft,8023 sqft,1984,31,Apartment,Z408209,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/75469908_zpid/
"$1,109,257","5233 Oak Ave, Sacramento, IL 81002",Sacramento,81002,IL,1 bds,2 ba,3227 sqft,1628 sqft,1973,67,Townhouse,Z623609,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/89968765_zpid/
"$423,729","2996 Maple Dr, San Francisco, IL 60302",San Francisco,60302,IL,2 bds,1 ba,802 sqft,5047 sqft,1988,48,Condo,Z326970,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/93923957_zpid/
"$424,673","843 Oak Ave, Sacramento, CA 27614",Sacramento,27614,CA,4 bds,2 ba,2464 sqft,5074 sqft,1956,20,Apartment,Z526584,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/98053345_zpid/
"$1,192,506","9427 Maple Dr, San Francisco, IL 24515",San Francisco,24515,IL,6 bds,1 ba,2359 sqft,3646 sqft,1987,113,Multi-Family,Z177075,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/70148099_zpid/
"$1,099,602","8579 Main St, Sacramento, NY 18166",Sacramento,18166,NY,6 bds,1 ba,1457 sqft,8626 sqft,2014,18,Apartment,Z548205,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/44394371_zpid/
"$206,508","6097 Pine Rd, Sacramento, IL 73499",Sacramento,73499,IL,5 bds,3 ba,1385 sqft,8648 sqft,2017,96,Apartment,Z366418,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/78544457_zpid/
"$692,345","959 Elm St, Fresno, CA 20838",Fresno,20838,CA,2 bds,3 ba,1062 sqft,1226 sqft,2022,84,Condo,Z778473,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/10705628_zpid/
"$1,232,947","9929 Oak Ave, San Diego, FL 47585",San Diego,47585,FL,5 bds,4 ba,2484 sqft,7894 sqft,1970,83,Townhouse,Z691043,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/27596453_zpid/
"$1,430,971","2628 Oak Ave, Fresno, FL 42583",Fresno,42583,FL,5 bds,1 ba,643 sqft,1361 sqft,1992,2,Townhouse,Z105488,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/70628876_zpid/
"$901,849","5913 Oak Ave, San Francisco, FL 29419",San Francisco,29419,FL,2 bds,1 ba,3687 sqft,4499 sqft,1969,108,Townhouse,Z329607,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/99524581_zpid/
"$1,117,002","2835 Oak Ave, Fresno, IL 48794",Fresno,48794,IL,6 bds,4 ba,1080 sqft,7567 sqft,2015,15,Condo,Z850551,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/38647579_zpid/
"$1,462,110","435 Pine Rd, Los Angeles, NY 74534",Los Angeles,74534,NY,2 bds,4 ba,3838 sqft,4678 sqft,2018,49,Apartment,Z144220,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/83330240_zpid/
"$443,507","4355 Pine Rd, Fresno, FL 79704",Fresno,79704,FL,2 bds,1 ba,3517 sqft,1384 sqft,1952,111,Condo,Z806761,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/57305782_zpid/
"$786,855","3328 Oak Ave, Sacramento, FL 82216",Sacramento,82216,FL,2 bds,4 ba,1173 sqft,8666 sqft,2000,18,Condo,Z909237,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/95432429_zpid/
"$222,555","1065 Maple Dr, Los Angeles, CA 42151",Los Angeles,42151,CA,2 bds,2 ba,2242 sqft,2758 sqft,2002,85,Townhouse,Z746150,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/59917300_zpid/
"$772,844","1738 Maple Dr, Fresno, NY 48506",Fresno,48506,NY,4 bds,1 ba,2290 sqft,6616 sqft,1981,93,Townhouse,Z473742,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/99927218_zpid/
"$781,461","2592 Maple Dr, Sacramento, IL 99411",Sacramento,99411,IL,2 bds,1 ba,1230 sqft,7208 sqft,1989,74,Single Family,Z285282,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/65330900_zpid/
"$672,743","5796 Maple Dr, Sacramento, NY 75044",Sacramento,75044,NY,3 bds,1 ba,3979 sqft,2797 sqft,1967,94,Condo,Z558539,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/95996309_zpid/
"$1,183,386","2925 Maple Dr, Los Angeles, TX 64043",Los Angeles,64043,TX,1 bds,4 ba,2270 sqft,4520 sqft,1957,71,Multi-Family,Z328149,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/92752645_zpid/
"$1,440,454","3996 Elm St, Fresno, CA 24208",Fresno,24208,CA,3 bds,4 ba,788 sqft,8387 sqft,1962,59,Condo,Z878451,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/72903671_zpid/
"$1,249,372","4305 Main St, Los Angeles, CA 12824",Los Angeles,12824,CA,1 bds,2 ba,2646 sqft,4065 sqft,1994,72,Townhouse,Z363327,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/60474398_zpid/
"$1,491,915","9715 Pine Rd, Sacramento, NY 24833",Sacramento,24833,NY,6 bds,4 ba,1101 sqft,2980 sqft,1990,54,Condo,Z580885,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/55344333_zpid/
"$841,296","4539 Oak Ave, Sacramento, CA 74923",Sacramento,74923,CA,6 bds,4 ba,1640 sqft,6607 sqft,1951,36,Apartment,Z573815,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/18588524_zpid/
"$1,363,186","1126 Elm St, Fresno, CA 91225",Fresno,91225,CA,1 bds,1 ba,1055 sqft,8615 sqft,2022,22,Apartment,Z612493,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/85125734_zpid/
"$1,458,415","8268 Oak Ave, Fresno, FL 55613",Fresno,55613,FL,2 bds,4 ba,3754 sqft,5717 sqft,1958,107,Condo,Z906240,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/88448908_zpid/
"$908,122","2804 Main St, San Francisco, TX 98765",San Francisco,98765,TX,4 bds,1 ba,3122 sqft,9721 sqft,1975,79,Multi-Family,Z491465,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/61876369_zpid/
"$127,390","9068 Elm St, San Francisco, NY 13791",San Francisco,13791,NY,4 bds,2 ba,3213 sqft,1109 sqft,1957,89,Multi-Family,Z145284,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/15246953_zpid/
"$1,039,105","3000 Oak Ave, San Diego, FL 30020",San Diego,30020,FL,4 bds,2 ba,1775 sqft,4168 sqft,1989,51,Townhouse,Z973026,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/61145037_zpid/
"$831,403","6677 Maple Dr, Los Angeles, NY 10580",Los Angeles,10580,NY,5 bds,3 ba,632 sqft,7673 sqft,2010,89,Apartment,Z417921,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/76474204_zpid/
"$716,358","679 Oak Ave, Sacramento, NY 90175",Sacramento,90175,NY,3 bds,4 ba,3973 sqft,3348 sqft,2018,101,Multi-Family,Z341725,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/81958023_zpid/
"$651,627","5301 Elm St, Los Angeles, CA 55660",Los Angeles,55660,CA,5 bds,1 ba,2412 sqft,7316 sqft,1999,117,Townhouse,Z222586,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/67373473_zpid/
"$981,826","4673 Elm St, San Diego, NY 80255",San Diego,80255,NY,6 bds,4 ba,1004 sqft,7193 sqft,1952,66,Townhouse,Z991868,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/51176478_zpid/
"$712,624","6617 Main St, Los Angeles, TX 85304",Los Angeles,85304,TX,5 bds,2 ba,812 sqft,9195 sqft,1983,103,Multi-Family,Z743786,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/13770042_zpid/
"$801,696","1502 Oak Ave, Fresno, NY 49816",Fresno,49816,NY,6 bds,3 ba,3949 sqft,8129 sqft,2008,70,Condo,Z799823,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/71056569_zpid/
"$717,467","8786 Maple Dr, San Francisco, FL 47109",San Francisco,47109,FL,3 bds,3 ba,3444 sqft,2183 sqft,1969,120,Apartment,Z346117,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/95193300_zpid/
"$273,905","8579 Oak Ave, Sacramento, NY 49587",Sacramento,49587,NY,3 bds,4 ba,1394 sqft,5162 sqft,2018,8,Apartment,Z439297,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/89074396_zpid/
"$330,016","7454 Oak Ave, Sacramento, FL 96526",Sacramento,96526,FL,3 bds,4 ba,2660 sqft,8584 sqft,1990,68,Apartment,Z796658,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/42007885_zpid/
"$1,020,669","1854 Elm St, San Diego, IL 38046",San Diego,38046,IL,1 bds,2 ba,3057 sqft,2530 sqft,1952,78,Single Family,Z295934,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/18168964_zpid/
"$824,375","7147 Pine Rd, San Diego, IL 60417",San Diego,60417,IL,5 bds,3 ba,2280 sqft,4091 sqft,1979,27,Townhouse,Z660897,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/57095492_zpid/
"$311,629","1163 Elm St, Sacramento, TX 73855",Sacramento,73855,TX,3 bds,1 ba,1924 sqft,5435 sqft,2021,55,Apartment,Z405944,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/89999385_zpid/
"$867,206","8867 Main St, Los Angeles, TX 55397",Los Angeles,55397,TX,5 bds,2 ba,2862 sqft,9384 sqft,1987,62,Condo,Z560838,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/18572216_zpid/
"$796,329","5649 Pine Rd, San Francisco, TX 86142",San Francisco,86142,TX,3 bds,4 ba,1939 sqft,4173 sqft,1964,84,Single Family,Z281404,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/81890117_zpid/
"$856,876","6573 Pine Rd, Fresno, NY 41561",Fresno,41561,NY,1 bds,1 ba,3127 sqft,2587 sqft,1962,50,Single Family,Z584332,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/44360094_zpid/
"$1,420,675","6866 Elm St, Sacramento, FL 85564",Sacramento,85564,FL,3 bds,1 ba,2402 sqft,3542 sqft,1971,33,Single Family,Z279674,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/40682476_zpid/
"$617,620","5162 Elm St, San Francisco, TX 79196",San Francisco,79196,TX,3 bds,4 ba,2906 sqft,3840 sqft,2021,112,Multi-Family,Z325195,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/30218179_zpid/
"$414,754","8194 Oak Ave, Fresno, CA 86532",Fresno,86532,CA,5 bds,2 ba,1932 sqft,3415 sqft,1984,110,Single Family,Z249398,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/64583874_zpid/
"$1,470,699","7310 Pine Rd, San Diego, CA 29047",San Diego,29047,CA,2 bds,4 ba,2266 sqft,6534 sqft,2011,95,Multi-Family,Z428626,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/30472347_zpid/
"$1,254,861","7840 Oak Ave, San Francisco, CA 52094",San Francisco,52094,CA,3 bds,2 ba,1929 sqft,5887 sqft,1977,12,Multi-Family,Z488395,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/16989640_zpid/
"$199,191","1308 Elm St, San Francisco, IL 68735",San Francisco,68735,IL,4 bds,2 ba,682 sqft,9103 sqft,1990,85,Townhouse,Z373544,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/93953296_zpid/
"$177,022","6249 Maple Dr, Fresno, CA 98694",Fresno,98694,CA,6 bds,3 ba,1385 sqft,7713 sqft,2005,39,Townhouse,Z651626,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/73715581_zpid/
"$1,022,640","6323 Main St, Los Angeles, IL 16519",Los Angeles,16519,IL,4 bds,1 ba,3109 sqft,5757 sqft,1985,46,Multi-Family,Z542567,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/46636874_zpid/
"$271,192","1832 Pine Rd, San Francisco, FL 91208",San Francisco,91208,FL,2 bds,4 ba,3869 sqft,8315 sqft,2012,67,Single Family,Z678639,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/32303566_zpid/
"$338,004","9653 Oak Ave, Fresno, FL 58030",Fresno,58030,FL,4 bds,4 ba,3871 sqft,7018 sqft,1981,81,Multi-Family,Z597703,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/78043808_zpid/
"$732,123","5499 Maple Dr, San Francisco, FL 13564",San Francisco,13564,FL,5 bds,2 ba,1657 sqft,5304 sqft,1998,27,Condo,Z477580,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/18439090_zpid/
"$885,498","6467 Maple Dr, Los Angeles, FL 77472",Los Angeles,77472,FL,6 bds,1 ba,2755 sqft,4268 sqft,2013,110,Multi-Family,Z363473,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/22248229_zpid/
"$778,574","416 Maple Dr, Sacramento, NY 94078",Sacramento,94078,NY,1 bds,1 ba,2113 sqft,9966 sqft,1988,2,Multi-Family,Z962957,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/40862000_zpid/
"$1,491,852","6283 Oak Ave, San Diego, IL 49251",San Diego,49251,IL,6 bds,2 ba,3182 sqft,4947 sqft,1969,36,Townhouse,Z812700,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/14060460_zpid/
"$1,340,655","3884 Oak Ave, Fresno, FL 74333",Fresno,74333,FL,2 bds,4 ba,3275 sqft,8269 sqft,1994,57,Apartment,Z774905,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/69757023_zpid/
"$1,157,118","3672 Elm St, San Diego, CA 82020",San Diego,82020,CA,3 bds,3 ba,2900 sqft,2311 sqft,2016,112,Townhouse,Z238405,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/38925584_zpid/
"$624,172","9687 Oak Ave, Fresno, CA 58626",Fresno,58626,CA,6 bds,3 ba,1607 sqft,6024 sqft,2022,26,Condo,Z615545,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/43013367_zpid/
"$1,318,586","4121 Pine Rd, Fresno, CA 73201",Fresno,73201,CA,3 bds,1 ba,3154 sqft,4410 sqft,1952,37,Townhouse,Z841050,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/10632661_zpid/
"$958,904","7258 Elm St, San Diego, CA 38521",San Diego,38521,CA,4 bds,3 ba,1083 sqft,7167 sqft,1970,97,Townhouse,Z469833,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/11012210_zpid/
"$1,213,198","8328 Oak Ave, San Diego, TX 35007",San Diego,35007,TX,3 bds,1 ba,1022 sqft,9130 sqft,1989,52,Single Family,Z338256,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/85037238_zpid/
"$1,429,416","3955 Main St, San Diego, NY 59418",San Diego,59418,NY,4 bds,2 ba,1869 sqft,6115 sqft,1979,66,Single Family,Z634890,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/47530136_zpid/
"$1,160,505","9948 Maple Dr, Los Angeles, NY 88644",Los Angeles,88644,NY,6 bds,3 ba,3033 sqft,3484 sqft,1966,38,Condo,Z122586,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/43465825_zpid/
"$734,444","9272 Oak Ave, San Francisco, NY 57158",San Francisco,57158,NY,4 bds,1 ba,1753 sqft,9075 sqft,1968,63,Townhouse,Z235747,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/94377514_zpid/
"$606,184","4450 Maple Dr, Fresno, IL 12532",Fresno,12532,IL,6 bds,2 ba,2192 sqft,9466 sqft,1998,65,Condo,Z581640,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/81407887_zpid/
"$1,043,199","3469 Oak Ave, Fresno, IL 79672",Fresno,79672,IL,4 bds,3 ba,2729 sqft,4190 sqft,1965,99,Single Family,Z613833,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/94554911_zpid/
"$287,475","609 Oak Ave, Sacramento, CA 53411",Sacramento,53411,CA,5 bds,4 ba,849 sqft,7517 sqft,2022,97,Multi-Family,Z116611,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/41491103_zpid/
"$262,684","128 Elm St, San Francisco, CA 45612",San Francisco,45612,CA,2 bds,1 ba,2851 sqft,4284 sqft,2010,3,Apartment,Z789467,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/98032808_zpid/
"$1,496,345","7880 Maple Dr, San Diego, FL 64384",San Diego,64384,FL,3 bds,2 ba,2570 sqft,8129 sqft,1978,107,Townhouse,Z539950,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/60965630_zpid/
"$1,322,012","4242 Main St, San Francisco, FL 57352",San Francisco,57352,FL,1 bds,4 ba,815 sqft,1114 sqft,2016,26,Apartment,Z178776,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/97624287_zpid/
"$450,980","5500 Oak Ave, Sacramento, NY 44660",Sacramento,44660,NY,3 bds,1 ba,3967 sqft,9785 sqft,2021,53,Single Family,Z250212,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/51006778_zpid/
"$1,041,999","3184 Elm St, Los Angeles, CA 14871",Los Angeles,14871,CA,5 bds,1 ba,2052 sqft,8704 sqft,1976,9,Apartment,Z862784,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/66643195_zpid/
"$193,541","3509 Main St, San Diego, IL 33243",San Diego,33243,IL,1 bds,1 ba,1094 sqft,6376 sqft,1962,67,Single Family,Z189115,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/53008835_zpid/
"$816,755","1064 Oak Ave, Los Angeles, FL 31199",Los Angeles,31199,FL,3 bds,4 ba,1218 sqft,2965 sqft,1962,62,Apartment,Z186649,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/63900168_zpid/
"$347,514","3899 Main St, San Francisco, IL 61889",San Francisco,61889,IL,3 bds,2 ba,1510 sqft,6197 sqft,2001,77,Single Family,Z668070,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/89989722_zpid/
"$112,180","5208 Elm St, Sacramento, NY 93475",Sacramento,93475,NY,4 bds,1 ba,1148 sqft,9249 sqft,2017,59,Single Family,Z456095,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/29501877_zpid/
"$1,184,343","8609 Maple Dr, San Diego, IL 94949",San Diego,94949,IL,2 bds,4 ba,3886 sqft,1489 sqft,1957,90,Condo,Z379658,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/92362057_zpid/
"$1,279,191","3641 Maple Dr, Sacramento, CA 49155",Sacramento,49155,CA,5 bds,2 ba,3070 sqft,7268 sqft,1957,11,Townhouse,Z145202,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/74564978_zpid/
"$349,997","4786 Pine Rd, San Diego, CA 17898",San Diego,17898,CA,3 bds,2 ba,1961 sqft,9625 sqft,1969,45,Multi-Family,Z941605,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/26757804_zpid/
"$911,746","6881 Elm St, San Francisco, IL 85654",San Francisco,85654,IL,3 bds,4 ba,815 sqft,7925 sqft,2017,39,Apartment,Z833889,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/60968582_zpid/
"$816,254","7287 Oak Ave, San Francisco, FL 22485",San Francisco,22485,FL,5 bds,1 ba,1655 sqft,1278 sqft,1950,45,Single Family,Z353328,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/68082089_zpid/
"$838,822","8571 Main St, Sacramento, TX 77190",Sacramento,77190,TX,6 bds,1 ba,745 sqft,3375 sqft,1979,65,Condo,Z980659,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/64362403_zpid/
"$393,230","6468 Maple Dr, Sacramento, IL 74608",Sacramento,74608,IL,5 bds,3 ba,3177 sqft,5099 sqft,1995,24,Apartment,Z909819,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/34186128_zpid/
"$225,327","617 Oak Ave, San Francisco, TX 85430",San Francisco,85430,TX,6 bds,4 ba,2722 sqft,1438 sqft,2015,25,Townhouse,Z422667,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/60444207_zpid/
"$118,489","975 Maple Dr, San Diego, CA 75915",San Diego,75915,CA,3 bds,4 ba,3097 sqft,3307 sqft,2013,14,Condo,Z656637,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/81806061_zpid/
"$565,668","551 Pine Rd, Sacramento, CA 24761",Sacramento,24761,CA,1 bds,4 ba,2731 sqft,3353 sqft,1968,88,Multi-Family,Z313848,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/61677381_zpid/
"$980,511","8614 Main St, San Diego, FL 72503",San Diego,72503,FL,3 bds,1 ba,2913 sqft,5963 sqft,1967,32,Condo,Z665915,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/76839986_zpid/
"$938,654","5360 Oak Ave, San Diego, NY 95615",San Diego,95615,NY,1 bds,3 ba,1083 sqft,6836 sqft,2000,74,Apartment,Z818196,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/64645243_zpid/
"$512,474","6829 Main St, Fresno, TX 58601",Fresno,58601,TX,5 bds,3 ba,1228 sqft,1347 sqft,2004,69,Single Family,Z823642,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/54128866_zpid/
"$1,413,904","482 Elm St, San Diego, TX 25297",San Diego,25297,TX,6 bds,1 ba,1532 sqft,3781 sqft,1992,4,Multi-Family,Z441862,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/48424927_zpid/
"$1,228,673","8417 Pine Rd, Fresno, CA 49968",Fresno,49968,CA,3 bds,2 ba,3216 sqft,4235 sqft,2009,20,Condo,Z679736,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/78811747_zpid/
"$254,946","8857 Oak Ave, Sacramento, FL 25867",Sacramento,25867,FL,5 bds,1 ba,2870 sqft,6069 sqft,2008,118,Single Family,Z206213,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/32144035_zpid/
"$563,319","6218 Main St, San Diego, IL 79585",San Diego,79585,IL,1 bds,1 ba,1753 sqft,4728 sqft,1954,2,Multi-Family,Z493657,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/39937087_zpid/
"$766,154","7550 Oak Ave, Fresno, NY 41583",Fresno,41583,NY,2 bds,1 ba,884 sqft,4582 sqft,1953,12,Townhouse,Z499961,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/21362654_zpid/
"$770,630","3705 Elm St, Fresno, IL 17167",Fresno,17167,IL,6 bds,2 ba,3143 sqft,1460 sqft,2017,56,Apartment,Z617342,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/32624231_zpid/
"$1,417,864","4872 Elm St, San Francisco, NY 64492",San Francisco,64492,NY,2 bds,4 ba,2400 sqft,8907 sqft,2013,107,Townhouse,Z436265,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/65419857_zpid/
